OrderID,Date,CustomerID,Product,Category,Subcategory,Price,Quantity,TotalAmount,DiscountPercent,DiscountAmount,FinalAmount,PaymentMethod,CustomerAge,CustomerGender,City,State,Rating
10728,2023-09-16,7013,Furniture Product 19,Home & Kitchen,Furniture,675.77,1,675.77,5,33.79,641.98,Google Pay,53,Non-binary,Chicago,Illinois,5
10729,2023-09-16,7013,Smartphones Product 48,Electronics,Smartphones,1443.69,1,1443.69,0,0.0,1443.69,Google Pay,59,Female,Rochester,New York,5
10730,2023-09-16,7013,Smartphones Product 3,Electronics,Smartphones,652.83,1,652.83,0,0.0,652.83,Bank Transfer,73,Female,Chicago,Illinois,3
10731,2023-09-16,7013,Shirts Product 68,Clothing,Shirts,107.2,3,321.6,0,0.0,321.6,Google Pay,54,Male,Jacksonville,Florida,4
10732,2023-09-17,7013,Biographies Product 39,Books,Biographies,40.37,1,40.37,0,0.0,40.37,Google Pay,35,Male,Rockford,Illinois,4
10733,2023-09-17,7013,Laptops Product 51,Electronics,Laptops,631.7,2,1263.4,0,0.0,1263.4,Bank Transfer,42,Non-binary,Syracuse,New York,5
10734,2023-09-18,7013,Appliances Product 100,Home & Kitchen,Appliances,810.29,1,810.29,0,0.0,810.29,PayPal,64,Non-binary,New York City,New York,5
10735,2023-09-18,8143,Fitness Product 38,Sports,Fitness,273.47,3,820.41,0,0.0,820.41,Google Pay,62,Female,New York City,New York,1
10736,2023-09-19,6893,Tablets Product 41,Electronics,Tablets,486.09,1,486.09,0,0.0,486.09,Credit Card,31,Male,Tampa,Florida,3
10737,2023-09-19,4605,Bedding Product 90,Home & Kitchen,Bedding,173.86,1,173.86,0,0.0,173.86,PayPal,66,Non-binary,San Diego,California,3
10738,2023-09-20,4605,Shirts Product 9,Clothing,Shirts,88.34,2,176.68,20,35.34,141.34,Bank Transfer,75,Female,Syracuse,New York,4
10739,2023-09-21,4605,Fitness Product 31,Sports,Fitness,329.82,1,329.82,0,0.0,329.82,Apple Pay,55,Female,New York City,New York,5
10740,2023-09-21,4605,Tablets Product 20,Electronics,Tablets,1910.1,1,1910.1,0,0.0,1910.1,PayPal,69,Non-binary,Los Angeles,California,4
10741,2023-09-21,7208,Cookware Product 58,Home & Kitchen,Cookware,140.31,1,140.31,5,7.02,133.29,PayPal,42,Female,Peoria,Illinois,4
10742,2023-09-21,4801,Biographies Product 66,Books,Biographies,75.13,3,225.39,0,0.0,225.39,Credit Card,20,Non-binary,Naperville,Illinois,3
10743,2023-09-21,6519,Equipment Product 72,Sports,Equipment,171.57,2,343.14,0,0.0,343.14,Google Pay,54,Non-binary,Los Angeles,California,3
10744,2023-09-21,8390,Furniture Product 51,Home & Kitchen,Furniture,447.73,2,895.46,0,0.0,895.46,PayPal,43,Female,Fort Worth,Texas,3
10745,2023-09-22,9098,Bedding Product 38,Home & Kitchen,Bedding,749.5,1,749.5,0,0.0,749.5,Credit Card,43,Male,Fort Worth,Texas,5
10746,2023-09-22,3275,Decor Product 2,Home & Kitchen,Decor,957.9,1,957.9,0,0.0,957.9,Apple Pay,42,Male,Sacramento,California,1
10747,2023-09-24,3275,Accessories Product 95,Sports,Accessories,188.92,2,377.84,0,0.0,377.84,Google Pay,42,Male,Syracuse,New York,5
10748,2023-09-24,3275,Decor Product 84,Home & Kitchen,Decor,122.41,2,244.82,0,0.0,244.82,PayPal,36,Non-binary,Rochester,New York,4
10749,2023-09-25,3275,Laptops Product 81,Electronics,Laptops,379.53,1,379.53,0,0.0,379.53,Google Pay,20,Female,Orlando,Florida,5
10750,2023-09-25,3275,Equipment Product 14,Sports,Equipment,159.45,1,159.45,10,15.95,143.5,Apple Pay,46,Female,Jacksonville,Florida,4
10751,2023-09-25,3275,Bedding Product 100,Home & Kitchen,Bedding,725.03,1,725.03,0,0.0,725.03,Google Pay,25,Non-binary,Syracuse,New York,4
10752,2023-09-25,8828,Cookware Product 58,Home & Kitchen,Cookware,164.33,2,328.66,10,32.87,295.79,PayPal,25,Male,San Jose,California,1
10753,2023-09-25,7832,Headphones Product 4,Electronics,Headphones,965.07,2,1930.14,0,0.0,1930.14,Apple Pay,50,Non-binary,Peoria,Illinois,2
10754,2023-09-26,9519,Appliances Product 29,Home & Kitchen,Appliances,488.45,1,488.45,0,0.0,488.45,PayPal,51,Non-binary,Syracuse,New York,2
10755,2023-09-27,6345,Dresses Product 16,Clothing,Dresses,187.59,1,187.59,5,9.38,178.21,Apple Pay,57,Non-binary,Dallas,Texas,4
10756,2023-09-28,6345,Appliances Product 45,Home & Kitchen,Appliances,283.99,1,283.99,0,0.0,283.99,Bank Transfer,39,Female,San Jose,California,3
10757,2023-09-28,6345,Laptops Product 66,Electronics,Laptops,1024.12,1,1024.12,5,51.21,972.91,Google Pay,64,Male,Sacramento,California,3
10758,2023-09-28,6345,Bedding Product 75,Home & Kitchen,Bedding,514.63,1,514.63,5,25.73,488.9,Google Pay,59,Male,Houston,Texas,3
10759,2023-09-28,6345,Fitness Product 29,Sports,Fitness,266.12,1,266.12,20,53.22,212.9,Credit Card,18,Non-binary,San Diego,California,4
10760,2023-09-29,6345,Smartphones Product 95,Electronics,Smartphones,1566.7,1,1566.7,0,0.0,1566.7,Google Pay,29,Non-binary,Peoria,Illinois,4
10761,2023-09-29,6345,Footwear Product 88,Sports,Footwear,183.69,2,367.38,0,0.0,367.38,Bank Transfer,47,Male,Los Angeles,California,4
10762,2023-09-30,6345,Shoes Product 65,Clothing,Shoes,107.54,1,107.54,0,0.0,107.54,Credit Card,39,Female,Tallahassee,Florida,3
10763,2023-09-30,6345,Apparel Product 39,Sports,Apparel,496.9,2,993.8,15,149.07,844.73,Apple Pay,66,Male,Orlando,Florida,4
10764,2023-09-30,6345,Comics Product 58,Books,Comics,48.39,2,96.78,0,0.0,96.78,Credit Card,27,Female,Houston,Texas,1
10765,2023-09-30,5860,Furniture Product 71,Home & Kitchen,Furniture,686.46,1,686.46,15,102.97,583.49,Google Pay,55,Female,San Jose,California,3
10766,2023-10-01,1491,Bedding Product 57,Home & Kitchen,Bedding,604.75,1,604.75,20,120.95,483.8,Bank Transfer,45,Male,Springfield,Illinois,4
10767,2023-10-01,1491,Educational Product 43,Books,Educational,75.67,1,75.67,5,3.78,71.89,PayPal,26,Male,Fort Worth,Texas,5
10768,2023-10-02,1491,Shirts Product 59,Clothing,Shirts,159.97,2,319.94,0,0.0,319.94,Credit Card,38,Male,Los Angeles,California,4
10769,2023-10-02,1491,Headphones Product 87,Electronics,Headphones,484.46,1,484.46,10,48.45,436.01,Bank Transfer,65,Non-binary,Buffalo,New York,5
10770,2023-10-02,1491,Cookware Product 80,Home & Kitchen,Cookware,466.86,1,466.86,5,23.34,443.52,Google Pay,50,Non-binary,San Francisco,California,4
10771,2023-10-04,1491,Biographies Product 72,Books,Biographies,37.68,1,37.68,0,0.0,37.68,PayPal,70,Female,Los Angeles,California,3
10772,2023-10-04,1491,Bedding Product 39,Home & Kitchen,Bedding,610.41,1,610.41,5,30.52,579.89,Credit Card,31,Non-binary,San Diego,California,5
10773,2023-10-04,1491,Furniture Product 16,Home & Kitchen,Furniture,152.48,2,304.96,0,0.0,304.96,PayPal,20,Female,Syracuse,New York,4
10774,2023-10-04,1491,Accessories Product 37,Clothing,Accessories,103.62,3,310.86,0,0.0,310.86,Apple Pay,31,Male,Syracuse,New York,4
10775,2023-10-04,1491,Non-fiction Product 11,Books,Non-fiction,60.36,2,120.72,0,0.0,120.72,Google Pay,62,Non-binary,Naperville,Illinois,4
10776,2023-10-04,1491,Smartphones Product 93,Electronics,Smartphones,1295.79,2,2591.58,20,518.32,2073.26,Credit Card,66,Non-binary,Naperville,Illinois,5
10777,2023-10-05,1491,Pants Product 15,Clothing,Pants,122.29,2,244.58,15,36.69,207.89,Bank Transfer,70,Female,Tampa,Florida,3
10778,2023-10-06,1491,Tablets Product 9,Electronics,Tablets,1012.72,1,1012.72,15,151.91,860.81,Credit Card,28,Male,Albany,New York,2
10779,2023-10-06,1491,Smartphones Product 63,Electronics,Smartphones,674.02,1,674.02,15,101.1,572.92,Google Pay,49,Non-binary,Peoria,Illinois,3
10780,2023-10-07,1491,Tablets Product 80,Electronics,Tablets,235.22,2,470.44,0,0.0,470.44,PayPal,37,Female,Naperville,Illinois,5
10781,2023-10-07,1491,Laptops Product 97,Electronics,Laptops,1986.2,2,3972.4,0,0.0,3972.4,PayPal,23,Non-binary,Houston,Texas,3
10782,2023-10-07,1491,Appliances Product 38,Home & Kitchen,Appliances,405.67,2,811.34,0,0.0,811.34,PayPal,51,Non-binary,Orlando,Florida,5
10783,2023-10-07,1491,Laptops Product 39,Electronics,Laptops,1181.12,1,1181.12,5,59.06,1122.06,Bank Transfer,33,Female,Springfield,Illinois,5
10784,2023-10-07,1491,Shirts Product 59,Clothing,Shirts,45.48,2,90.96,0,0.0,90.96,Credit Card,23,Female,Sacramento,California,2
10785,2023-10-08,1491,Tablets Product 21,Electronics,Tablets,1738.0,1,1738.0,0,0.0,1738.0,Credit Card,59,Non-binary,Austin,Texas,5
10786,2023-10-08,1491,Headphones Product 28,Electronics,Headphones,442.19,1,442.19,5,22.11,420.08,Apple Pay,69,Non-binary,San Diego,California,5
10787,2023-10-09,2169,Cameras Product 68,Electronics,Cameras,300.08,1,300.08,0,0.0,300.08,Credit Card,46,Female,Springfield,Illinois,4
10788,2023-10-09,2169,Laptops Product 2,Electronics,Laptops,1291.52,1,1291.52,0,0.0,1291.52,Credit Card,54,Female,Dallas,Texas,2
10789,2023-10-09,1404,Bedding Product 24,Home & Kitchen,Bedding,239.55,1,239.55,0,0.0,239.55,Apple Pay,39,Male,Tampa,Florida,4
10790,2023-10-10,2493,Decor Product 53,Home & Kitchen,Decor,670.07,1,670.07,0,0.0,670.07,Credit Card,68,Non-binary,Syracuse,New York,2
10791,2023-10-10,7026,Decor Product 57,Home & Kitchen,Decor,534.53,1,534.53,0,0.0,534.53,Apple Pay,47,Non-binary,Syracuse,New York,4
10792,2023-10-10,8775,Dresses Product 91,Clothing,Dresses,99.71,2,199.42,0,0.0,199.42,Google Pay,29,Non-binary,Buffalo,New York,1
10793,2023-10-10,8775,Smartphones Product 53,Electronics,Smartphones,1507.39,1,1507.39,5,75.37,1432.02,Credit Card,35,Non-binary,Rockford,Illinois,3
10794,2023-10-10,8775,Educational Product 56,Books,Educational,67.55,2,135.1,0,0.0,135.1,Apple Pay,58,Male,Miami,Florida,4
10795,2023-10-11,8775,Accessories Product 96,Clothing,Accessories,195.77,1,195.77,5,9.79,185.98,Google Pay,57,Male,Rockford,Illinois,4
10796,2023-10-11,8775,Shoes Product 50,Clothing,Shoes,166.19,3,498.57,5,24.93,473.64,Google Pay,75,Male,Peoria,Illinois,5
10797,2023-10-11,8775,Cameras Product 91,Electronics,Cameras,1275.5,1,1275.5,10,127.55,1147.95,PayPal,74,Non-binary,Chicago,Illinois,4
10798,2023-10-11,8775,Smartphones Product 64,Electronics,Smartphones,1429.26,1,1429.26,5,71.46,1357.8,Bank Transfer,26,Male,Springfield,Illinois,3
10799,2023-10-12,8775,Laptops Product 65,Electronics,Laptops,1777.91,2,3555.82,0,0.0,3555.82,Apple Pay,55,Male,San Jose,California,4
10800,2023-10-12,8775,Cameras Product 72,Electronics,Cameras,1598.41,1,1598.41,5,79.92,1518.49,Credit Card,26,Male,San Jose,California,5
10801,2023-10-12,8775,Accessories Product 11,Clothing,Accessories,88.79,3,266.37,20,53.27,213.1,Credit Card,63,Non-binary,San Antonio,Texas,4
10802,2023-10-13,8775,Dresses Product 42,Clothing,Dresses,112.28,3,336.84,10,33.68,303.16,Apple Pay,44,Female,Albany,New York,4
10803,2023-10-13,8775,Furniture Product 40,Home & Kitchen,Furniture,325.39,1,325.39,5,16.27,309.12,Apple Pay,31,Female,Miami,Florida,4
10804,2023-10-13,8775,Appliances Product 8,Home & Kitchen,Appliances,391.47,1,391.47,0,0.0,391.47,Bank Transfer,38,Female,Peoria,Illinois,2
10805,2023-10-13,8775,Comics Product 98,Books,Comics,28.8,2,57.6,0,0.0,57.6,Credit Card,28,Female,San Francisco,California,1
10806,2023-10-13,8775,Furniture Product 86,Home & Kitchen,Furniture,344.7,1,344.7,0,0.0,344.7,Apple Pay,41,Non-binary,Springfield,Illinois,5
10807,2023-10-15,8775,Equipment Product 79,Sports,Equipment,94.8,3,284.4,0,0.0,284.4,Bank Transfer,48,Female,Miami,Florida,4
10808,2023-10-15,8775,Smartphones Product 31,Electronics,Smartphones,1634.69,1,1634.69,20,326.94,1307.75,Bank Transfer,51,Female,Jacksonville,Florida,3
10809,2023-10-15,8775,Cameras Product 9,Electronics,Cameras,1877.93,2,3755.86,0,0.0,3755.86,Apple Pay,21,Male,Buffalo,New York,2
10810,2023-10-16,2274,Headphones Product 64,Electronics,Headphones,1611.82,1,1611.82,5,80.59,1531.23,Bank Transfer,43,Female,Albany,New York,4
10811,2023-10-16,2274,Bedding Product 2,Home & Kitchen,Bedding,485.29,3,1455.87,0,0.0,1455.87,Credit Card,18,Male,Naperville,Illinois,5
10812,2023-10-16,2274,Biographies Product 17,Books,Biographies,30.67,3,92.01,0,0.0,92.01,Google Pay,24,Female,Houston,Texas,2
10813,2023-10-16,2274,Tablets Product 64,Electronics,Tablets,1657.73,2,3315.46,0,0.0,3315.46,Credit Card,56,Non-binary,Naperville,Illinois,2
10814,2023-10-16,2274,Apparel Product 60,Sports,Apparel,363.76,1,363.76,15,54.56,309.2,Bank Transfer,70,Male,Austin,Texas,2
10815,2023-10-17,2274,Laptops Product 60,Electronics,Laptops,1344.15,1,1344.15,10,134.42,1209.73,Apple Pay,58,Female,Miami,Florida,4
10816,2023-10-17,2274,Equipment Product 61,Sports,Equipment,116.97,1,116.97,5,5.85,111.12,Apple Pay,26,Non-binary,Tallahassee,Florida,5
10817,2023-10-19,8525,Headphones Product 57,Electronics,Headphones,1613.6,2,3227.2,0,0.0,3227.2,Google Pay,74,Female,San Diego,California,3
10818,2023-10-19,5845,Laptops Product 77,Electronics,Laptops,661.76,1,661.76,0,0.0,661.76,Credit Card,36,Female,Albany,New York,2
10819,2023-10-20,7647,Shirts Product 24,Clothing,Shirts,16.88,1,16.88,0,0.0,16.88,Bank Transfer,47,Non-binary,San Diego,California,4
10820,2023-10-20,7647,Cameras Product 78,Electronics,Cameras,1942.39,1,1942.39,0,0.0,1942.39,Google Pay,50,Non-binary,Fort Worth,Texas,4
10821,2023-10-21,7647,Tablets Product 71,Electronics,Tablets,1655.79,2,3311.58,0,0.0,3311.58,Google Pay,43,Male,Sacramento,California,5
10822,2023-10-21,2725,Cameras Product 99,Electronics,Cameras,672.31,1,672.31,0,0.0,672.31,Apple Pay,61,Female,Los Angeles,California,1
10823,2023-10-21,2725,Biographies Product 89,Books,Biographies,70.11,1,70.11,0,0.0,70.11,Apple Pay,53,Non-binary,San Diego,California,5
10824,2023-10-21,2725,Dresses Product 20,Clothing,Dresses,104.22,2,208.44,5,10.42,198.02,Credit Card,18,Female,Houston,Texas,3
10825,2023-10-22,2725,Tablets Product 11,Electronics,Tablets,330.12,2,660.24,15,99.04,561.2,Google Pay,35,Female,Tampa,Florida,5
10826,2023-10-23,2725,Appliances Product 1,Home & Kitchen,Appliances,938.89,1,938.89,15,140.83,798.06,Bank Transfer,38,Non-binary,Orlando,Florida,1
10827,2023-10-25,2725,Appliances Product 55,Home & Kitchen,Appliances,751.28,1,751.28,0,0.0,751.28,Google Pay,20,Female,San Jose,California,5
10828,2023-10-26,2725,Cameras Product 9,Electronics,Cameras,1852.82,1,1852.82,5,92.64,1760.18,PayPal,71,Male,Chicago,Illinois,3
10829,2023-10-27,2725,Shirts Product 84,Clothing,Shirts,189.29,2,378.58,0,0.0,378.58,PayPal,57,Non-binary,Rockford,Illinois,4
10830,2023-10-27,2725,Cameras Product 40,Electronics,Cameras,442.06,2,884.12,0,0.0,884.12,Credit Card,21,Female,Albany,New York,4
10831,2023-10-28,2725,Tablets Product 29,Electronics,Tablets,979.33,1,979.33,10,97.93,881.4,PayPal,53,Non-binary,New York City,New York,2
10832,2023-10-28,2725,Furniture Product 2,Home & Kitchen,Furniture,382.66,1,382.66,0,0.0,382.66,Bank Transfer,30,Male,Sacramento,California,5
10833,2023-10-28,2725,Cameras Product 55,Electronics,Cameras,995.65,1,995.65,15,149.35,846.3,PayPal,46,Male,Fort Worth,Texas,5
10834,2023-10-29,2725,Accessories Product 21,Clothing,Accessories,59.44,2,118.88,0,0.0,118.88,Credit Card,46,Female,Rochester,New York,5
10835,2023-10-29,2725,Bedding Product 76,Home & Kitchen,Bedding,510.8,1,510.8,5,25.54,485.26,PayPal,41,Non-binary,Springfield,Illinois,1
10836,2023-10-30,2725,Cameras Product 25,Electronics,Cameras,1569.64,1,1569.64,0,0.0,1569.64,Apple Pay,46,Non-binary,Peoria,Illinois,4
10837,2023-10-30,2725,Shoes Product 21,Clothing,Shoes,21.94,3,65.82,5,3.29,62.53,Google Pay,44,Non-binary,Rochester,New York,5
10838,2023-10-30,2725,Tablets Product 11,Electronics,Tablets,1804.32,2,3608.64,0,0.0,3608.64,Apple Pay,48,Female,Dallas,Texas,3
10839,2023-10-30,2725,Footwear Product 98,Sports,Footwear,394.15,2,788.3,5,39.41,748.89,Credit Card,63,Male,Chicago,Illinois,5
10840,2023-10-31,5111,Pants Product 4,Clothing,Pants,114.14,1,114.14,5,5.71,108.43,PayPal,57,Male,Houston,Texas,3
10841,2023-10-31,9683,Biographies Product 52,Books,Biographies,68.17,1,68.17,0,0.0,68.17,Bank Transfer,69,Female,New York City,New York,5
10842,2023-10-31,6901,Dresses Product 35,Clothing,Dresses,44.76,2,89.52,0,0.0,89.52,PayPal,52,Female,Los Angeles,California,3
10843,2023-10-31,4453,Headphones Product 49,Electronics,Headphones,866.42,1,866.42,5,43.32,823.1,Apple Pay,26,Female,Rockford,Illinois,5
10844,2023-10-31,6803,Bedding Product 99,Home & Kitchen,Bedding,579.56,1,579.56,0,0.0,579.56,Google Pay,29,Male,San Jose,California,5
10845,2023-11-01,1474,Fitness Product 60,Sports,Fitness,165.31,1,165.31,10,16.53,148.78,Bank Transfer,47,Male,Peoria,Illinois,2
10846,2023-11-01,8726,Decor Product 55,Home & Kitchen,Decor,87.05,1,87.05,5,4.35,82.7,Bank Transfer,65,Male,Los Angeles,California,2
10847,2023-11-02,4680,Comics Product 32,Books,Comics,74.5,3,223.5,15,33.52,189.98,Credit Card,62,Non-binary,Springfield,Illinois,5
10848,2023-11-02,4680,Comics Product 98,Books,Comics,90.38,2,180.76,5,9.04,171.72,Credit Card,48,Male,Orlando,Florida,3
10849,2023-11-02,4680,Laptops Product 48,Electronics,Laptops,1074.93,1,1074.93,20,214.99,859.94,Google Pay,61,Female,San Antonio,Texas,5
10850,2023-11-03,4680,Smartphones Product 69,Electronics,Smartphones,1841.33,1,1841.33,10,184.13,1657.2,PayPal,40,Non-binary,Los Angeles,California,5
10851,2023-11-03,4680,Cookware Product 52,Home & Kitchen,Cookware,314.26,2,628.52,5,31.43,597.09,Apple Pay,52,Non-binary,Orlando,Florida,5
10852,2023-11-04,4680,Dresses Product 83,Clothing,Dresses,20.04,1,20.04,0,0.0,20.04,Google Pay,57,Male,San Jose,California,4
10853,2023-11-04,4680,Biographies Product 18,Books,Biographies,37.89,2,75.78,0,0.0,75.78,PayPal,68,Male,Tampa,Florida,3
10854,2023-11-04,4680,Accessories Product 43,Sports,Accessories,204.07,2,408.14,0,0.0,408.14,Bank Transfer,46,Non-binary,San Francisco,California,4
10855,2023-11-05,4680,Smartphones Product 10,Electronics,Smartphones,564.99,1,564.99,0,0.0,564.99,Google Pay,65,Female,Austin,Texas,4
10856,2023-11-06,4680,Headphones Product 11,Electronics,Headphones,864.18,1,864.18,10,86.42,777.76,Google Pay,39,Male,Jacksonville,Florida,3
10857,2023-11-06,4680,Decor Product 18,Home & Kitchen,Decor,889.49,1,889.49,0,0.0,889.49,Bank Transfer,21,Non-binary,San Jose,California,4
10858,2023-11-07,4863,Headphones Product 70,Electronics,Headphones,1876.78,1,1876.78,0,0.0,1876.78,Credit Card,54,Female,San Antonio,Texas,3
10859,2023-11-07,1103,Non-fiction Product 72,Books,Non-fiction,19.74,1,19.74,10,1.97,17.77,Credit Card,22,Non-binary,Miami,Florida,3
10860,2023-11-07,7291,Pants Product 10,Clothing,Pants,147.96,1,147.96,0,0.0,147.96,Google Pay,43,Female,Orlando,Florida,3
10861,2023-11-08,1615,Furniture Product 82,Home & Kitchen,Furniture,410.69,3,1232.07,10,123.21,1108.86,Credit Card,71,Female,Chicago,Illinois,5
10862,2023-11-08,8132,Smartphones Product 58,Electronics,Smartphones,1455.92,1,1455.92,0,0.0,1455.92,Google Pay,26,Male,San Antonio,Texas,4
10863,2023-11-08,6358,Appliances Product 67,Home & Kitchen,Appliances,297.44,2,594.88,0,0.0,594.88,Credit Card,31,Male,Buffalo,New York,3
10864,2023-11-09,6358,Shirts Product 12,Clothing,Shirts,75.89,3,227.67,10,22.77,204.9,PayPal,48,Male,Springfield,Illinois,4
10865,2023-11-09,6358,Dresses Product 53,Clothing,Dresses,102.07,2,204.14,10,20.41,183.73,Credit Card,64,Female,San Jose,California,4
10866,2023-11-10,6358,Laptops Product 29,Electronics,Laptops,230.38,1,230.38,0,0.0,230.38,Google Pay,20,Female,Chicago,Illinois,3
10867,2023-11-10,6358,Decor Product 96,Home & Kitchen,Decor,93.37,2,186.74,10,18.67,168.07,PayPal,53,Female,Jacksonville,Florida,4
10868,2023-11-10,6358,Comics Product 76,Books,Comics,74.86,1,74.86,5,3.74,71.12,PayPal,53,Male,Orlando,Florida,4
10869,2023-11-11,6358,Tablets Product 80,Electronics,Tablets,1346.38,1,1346.38,5,67.32,1279.06,Apple Pay,40,Non-binary,San Francisco,California,4
10870,2023-11-11,4820,Smartphones Product 13,Electronics,Smartphones,1964.18,1,1964.18,10,196.42,1767.76,PayPal,30,Male,San Francisco,California,1
10871,2023-11-11,4820,Smartphones Product 49,Electronics,Smartphones,409.31,1,409.31,5,20.47,388.84,PayPal,57,Female,Naperville,Illinois,5
10872,2023-11-12,4820,Furniture Product 24,Home & Kitchen,Furniture,450.69,3,1352.07,0,0.0,1352.07,PayPal,70,Female,Rochester,New York,2
10873,2023-11-12,4820,Bedding Product 4,Home & Kitchen,Bedding,548.05,2,1096.1,5,54.8,1041.3,Credit Card,75,Non-binary,San Francisco,California,3
10874,2023-11-12,4820,Shirts Product 6,Clothing,Shirts,66.21,3,198.63,0,0.0,198.63,PayPal,42,Female,Syracuse,New York,2
10875,2023-11-13,4820,Tablets Product 31,Electronics,Tablets,469.64,2,939.28,10,93.93,845.35,Bank Transfer,45,Non-binary,Naperville,Illinois,4
10876,2023-11-13,4820,Laptops Product 16,Electronics,Laptops,1995.7,1,1995.7,5,99.79,1895.91,PayPal,50,Male,Jacksonville,Florida,5
10877,2023-11-13,4820,Pants Product 70,Clothing,Pants,128.72,1,128.72,0,0.0,128.72,Google Pay,20,Non-binary,Springfield,Illinois,2
10878,2023-11-13,4820,Pants Product 14,Clothing,Pants,100.95,1,100.95,0,0.0,100.95,Apple Pay,20,Female,Springfield,Illinois,5
10879,2023-11-14,4820,Equipment Product 36,Sports,Equipment,30.2,1,30.2,5,1.51,28.69,Apple Pay,43,Non-binary,Dallas,Texas,4
10880,2023-11-14,4765,Headphones Product 47,Electronics,Headphones,639.32,1,639.32,0,0.0,639.32,Google Pay,60,Female,Springfield,Illinois,5
10881,2023-11-14,8431,Appliances Product 56,Home & Kitchen,Appliances,456.89,3,1370.67,15,205.6,1165.07,Credit Card,39,Male,Houston,Texas,5
10882,2023-11-14,7359,Accessories Product 73,Clothing,Accessories,92.97,3,278.91,0,0.0,278.91,Bank Transfer,33,Female,Fort Worth,Texas,5
10883,2023-11-15,7359,Pants Product 29,Clothing,Pants,174.98,1,174.98,0,0.0,174.98,Google Pay,18,Male,Springfield,Illinois,5
10884,2023-11-15,9423,Furniture Product 28,Home & Kitchen,Furniture,708.27,1,708.27,0,0.0,708.27,Google Pay,34,Male,New York City,New York,5
10885,2023-11-16,9423,Cookware Product 56,Home & Kitchen,Cookware,947.4,1,947.4,15,142.11,805.29,Google Pay,36,Non-binary,Houston,Texas,3
10886,2023-11-16,9423,Equipment Product 62,Sports,Equipment,393.08,1,393.08,5,19.65,373.43,PayPal,39,Male,Orlando,Florida,4
10887,2023-11-16,9423,Smartphones Product 40,Electronics,Smartphones,678.68,1,678.68,5,33.93,644.75,Credit Card,26,Non-binary,Springfield,Illinois,5
10888,2023-11-17,9423,Headphones Product 4,Electronics,Headphones,637.33,1,637.33,0,0.0,637.33,Google Pay,25,Female,Sacramento,California,1
10889,2023-11-17,1857,Furniture Product 8,Home & Kitchen,Furniture,77.13,1,77.13,0,0.0,77.13,Bank Transfer,69,Male,San Antonio,Texas,2
10890,2023-11-18,8074,Shirts Product 30,Clothing,Shirts,147.09,1,147.09,5,7.35,139.74,Apple Pay,60,Female,Springfield,Illinois,5
10891,2023-11-18,8074,Cameras Product 75,Electronics,Cameras,1193.43,2,2386.86,0,0.0,2386.86,Google Pay,41,Female,Dallas,Texas,5
10892,2023-11-19,9721,Headphones Product 44,Electronics,Headphones,1930.81,1,1930.81,0,0.0,1930.81,Google Pay,36,Female,Austin,Texas,5
10893,2023-11-19,2450,Cameras Product 20,Electronics,Cameras,1265.99,1,1265.99,5,63.3,1202.69,Apple Pay,73,Non-binary,Fort Worth,Texas,4
10894,2023-11-19,1323,Educational Product 64,Books,Educational,19.05,4,76.2,5,3.81,72.39,Apple Pay,54,Male,Rockford,Illinois,5
10895,2023-11-20,3369,Headphones Product 63,Electronics,Headphones,667.78,1,667.78,0,0.0,667.78,Google Pay,19,Non-binary,Rockford,Illinois,4
10896,2023-11-20,4491,Tablets Product 97,Electronics,Tablets,346.77,1,346.77,0,0.0,346.77,Apple Pay,68,Non-binary,Jacksonville,Florida,2
10897,2023-11-21,4413,Laptops Product 21,Electronics,Laptops,215.36,2,430.72,0,0.0,430.72,Google Pay,41,Male,Jacksonville,Florida,5
10898,2023-11-21,4413,Laptops Product 95,Electronics,Laptops,1793.56,2,3587.12,0,0.0,3587.12,Bank Transfer,54,Non-binary,Albany,New York,3
10899,2023-11-21,4668,Smartphones Product 4,Electronics,Smartphones,423.29,1,423.29,20,84.66,338.63,Apple Pay,50,Male,Springfield,Illinois,3
10900,2023-11-22,5369,Shoes Product 56,Clothing,Shoes,125.64,1,125.64,10,12.56,113.08,Apple Pay,63,Male,San Francisco,California,4
10901,2023-11-22,3518,Cameras Product 66,Electronics,Cameras,1368.99,1,1368.99,0,0.0,1368.99,Credit Card,59,Male,Jacksonville,Florida,3
10902,2023-11-22,9460,Educational Product 41,Books,Educational,76.52,2,153.04,10,15.3,137.74,Bank Transfer,34,Female,Rochester,New York,3
10903,2023-11-22,4458,Cameras Product 44,Electronics,Cameras,835.77,1,835.77,5,41.79,793.98,Credit Card,27,Non-binary,Orlando,Florida,4
10904,2023-11-23,4458,Shoes Product 51,Clothing,Shoes,158.53,1,158.53,0,0.0,158.53,Credit Card,59,Non-binary,San Antonio,Texas,4
10905,2023-11-23,1154,Biographies Product 45,Books,Biographies,70.71,1,70.71,0,0.0,70.71,PayPal,70,Female,Peoria,Illinois,5
10906,2023-11-23,1154,Furniture Product 37,Home & Kitchen,Furniture,606.76,1,606.76,15,91.01,515.75,PayPal,41,Female,Austin,Texas,3
10907,2023-11-24,1154,Dresses Product 47,Clothing,Dresses,72.74,1,72.74,10,7.27,65.47,PayPal,71,Non-binary,Buffalo,New York,2
10908,2023-11-25,1291,Smartphones Product 49,Electronics,Smartphones,1586.8,1,1586.8,0,0.0,1586.8,Credit Card,60,Female,Fort Worth,Texas,3
